swim,bike,run
25.4863,42.4970,32.0167
20.2779,48.0231,31.6990
19.5146,47.5729,32.9125
21.2586,43.6632,35.0782
22.9597,47.2526,29.7876
20.4120,46.0553,33.5327
25.6805,44.8204,29.4991
18.4255,47.3759,34.1986
16.9925,44.8380,38.1695
18.9730,50.6843,30.3427
21.8911,44.4923,33.6166
19.0577,51.5899,29.3523
19.5661,48.2540,32.1799
18.1202,49.0580,32.8218
22.3151,46.2913,31.3936
19.6457,44.7426,35.6117
18.1360,47.8751,33.9889
22.9365,42.5567,34.5067
20.5506,46.7066,32.7428
20.7374,48.2468,31.0158
19.4852,50.0116,30.5031
20.9863,49.4029,29.6108
15.1081,49.5258,35.3661
20.5497,48.6693,30.7810
20.0000,47.0423,32.9577
19.6026,47.3226,33.0748
16.5471,48.2382,35.2146
21.3443,48.7532,29.9025
20.2039,46.9419,32.8542
20.8763,46.4406,32.6831
24.3164,44.3994,31.2842
18.5595,46.4038,35.0367
20.5989,46.9152,32.4859
18.4773,47.1424,34.3803
22.8524,45.4440,31.7035
19.0182,49.9067,31.0751
19.4855,50.3667,30.1478
21.5069,49.3283,29.1648
23.1737,46.8881,29.9382
19.9659,45.7871,34.2470
18.7783,46.7092,34.5125
26.3882,44.0652,29.5466
19.8835,47.0878,33.0287
24.3673,45.7437,29.8890
20.2936,46.6145,33.0919
24.4628,44.3371,31.2002
22.0771,48.3764,29.5465
16.0967,42.2137,41.6896
19.5056,47.0595,33.4349
20.9552,45.9220,33.1228
19.7523,48.5876,31.6601
18.6591,48.6006,32.7403
18.0707,47.6635,34.2658
24.2650,45.2280,30.5070
20.8674,48.9450,30.1877
21.0923,48.4516,30.4562
20.3177,46.7409,32.9414
21.8501,47.3351,30.8148
21.7757,47.5299,30.6945
16.8927,46.3259,36.7814
19.9250,46.0353,34.0397
21.2567,44.8300,33.9133
22.1793,46.9958,30.8249
18.5981,46.0374,35.3645
18.1586,48.6864,33.1551
20.3727,47.6537,31.9736
21.9730,47.3666,30.6603
20.7861,46.7377,32.4762
16.6235,46.7982,36.5783
17.5322,47.3069,35.1609
15.5590,45.7143,38.7267
18.5147,46.8530,34.6323
22.1457,45.8300,32.0243
19.5624,45.4301,35.0075
19.8626,48.4407,31.6967
18.7611,45.8793,35.3596
21.3358,45.1279,33.5363
23.5917,44.6688,31.7394
19.6190,44.5648,35.8162
18.9959,50.9476,30.0565
21.9740,46.2364,31.7896
22.2281,46.8185,30.9534
23.1399,41.7653,35.0948
19.6750,49.3620,30.9630
20.0445,45.4257,34.5299
26.1988,45.3054,28.4958
23.7103,47.2452,29.0446
19.8020,45.3608,34.8372
21.2148,43.8571,34.9281
19.8245,44.8746,35.3008
22.8865,45.9350,31.1785
21.6876,47.5165,30.7959
19.2003,48.8452,31.9545
16.4220,51.9517,31.6263
24.6375,47.4966,27.8659
17.9751,50.0616,31.9633
21.5919,44.3939,34.0142
20.8180,47.3815,31.8005
22.1586,47.9905,29.8509
18.1247,47.4989,34.3764
24.8495,46.6774,28.4731
20.6677,46.6830,32.6494
19.9938,48.9741,31.0320
20.0841,46.8139,33.1020
19.3476,49.5013,31.1510
23.0583,48.6287,28.3130
23.1759,48.1312,28.6929
20.2709,47.0423,32.6869
16.6790,49.0080,34.3130
19.6110,47.0557,33.3333
22.3030,44.8053,32.8917
16.3792,50.2217,33.3990
16.8438,47.1074,36.0488
21.1015,48.8652,30.0333
18.2089,51.1675,30.6236
19.4007,48.8457,31.7536
22.4919,48.3566,29.1515
17.2046,45.4507,37.3446
20.0041,48.1474,31.8485
22.1861,46.6844,31.1295
20.5231,50.3429,29.1340
21.1975,49.1550,29.6475
21.9435,44.5309,33.5256
21.2197,49.1493,29.6310
19.2792,46.7505,33.9703
21.6406,45.0382,33.3212
19.3680,47.1440,33.4880
21.6252,45.0488,33.3260
19.8579,50.7000,29.4422
22.5747,45.6442,31.7810
22.5118,47.8657,29.6225
23.6743,45.5383,30.7874
23.8151,45.8835,30.3014
17.1831,49.9947,32.8222
17.6286,43.7083,38.6631
25.3657,44.1163,30.5181
19.4662,41.2530,39.2809
18.8529,47.6196,33.5275
22.8624,46.4982,30.6394
18.4695,48.9291,32.6014
18.2604,49.2743,32.4653
18.3394,46.9331,34.7276
18.5509,47.8380,33.6111
20.4721,47.9345,31.5934
20.9982,45.3236,33.6782
19.5994,46.2994,34.1012
21.1154,45.2033,33.6813
21.9874,45.1445,32.8681
21.5091,47.9079,30.5830
20.3754,46.7051,32.9194
19.8560,46.4107,33.7332
21.9217,47.4164,30.6618
22.4008,46.9047,30.6946
21.0627,45.3960,33.5413
23.5916,43.1150,33.2934
20.2183,48.6183,31.1633
21.4630,46.3859,32.1511
22.3053,47.6985,29.9962
19.5385,44.5273,35.9343
26.3094,44.4995,29.1911
20.2393,47.8063,31.9544
21.3111,47.7472,30.9417
24.4326,46.1419,29.4254
17.7893,48.7111,33.4995
21.4979,46.4256,32.0764
20.6620,46.0526,33.2854
19.9635,43.2847,36.7518
19.6315,46.7812,33.5874
21.5307,46.2570,32.2123
21.6165,49.1507,29.2328
25.5541,46.3820,28.0639
20.3042,47.1266,32.5693
19.8883,48.1513,31.9604
19.4510,49.7885,30.7605
21.0494,43.3254,35.6252
22.3532,45.9977,31.6491
22.5489,47.4234,30.0277
19.8454,47.7589,32.3957
24.1543,47.6825,28.1632
19.6611,50.6533,29.6856
23.9656,46.8154,29.2189
18.7390,50.9119,30.3491
17.2120,57.1013,25.6867
21.8739,47.8117,30.3145
24.0824,44.7068,31.2108
23.1373,47.5800,29.2827
21.4058,47.4327,31.1616
18.5490,48.7652,32.6858
19.7318,49.4495,30.8187
17.3464,51.1998,31.4538
19.9851,45.5801,34.4348
15.0491,52.2125,32.7384
21.4092,48.6952,29.8956
18.8335,47.9028,33.2638
23.4636,45.2550,31.2814
23.0609,46.0071,30.9320
22.5790,45.6983,31.7227
18.0188,43.2674,38.7139
17.7456,50.7642,31.4902
20.7965,47.8650,31.3385
21.8815,48.8955,29.2230
23.5458,45.1312,31.3230
23.8049,43.0332,33.1618
19.7338,49.8732,30.3930
25.9770,46.8450,27.1779
21.6333,48.1646,30.2021
25.3524,46.2206,28.4270
21.0882,45.8132,33.0986
20.2247,44.2928,35.4824
19.6603,48.6080,31.7317
22.7531,47.2887,29.9581
16.7302,48.1046,35.1652
19.8730,49.0688,31.0582
23.2561,46.0695,30.6744
21.6126,47.6859,30.7016
21.2124,47.6419,31.1457
18.5584,47.9653,33.4763
19.2612,50.7307,30.0081
21.3093,46.9127,31.7780
19.7018,45.8297,34.4685
21.8999,46.6818,31.4183
18.0797,47.7153,34.2051
23.3553,45.7776,30.8671
17.8234,48.1468,34.0298
20.5742,47.4602,31.9656
18.1911,49.1443,32.6646
20.5145,49.4855,30.0000
19.4885,47.7072,32.8042
22.2700,44.1763,33.5537
21.2927,45.6944,33.0128
18.5518,46.0677,35.3805
25.7259,43.1794,31.0946
19.7939,44.5936,35.6124
18.6365,47.4525,33.9110
16.7577,45.4808,37.7615
22.6424,48.1485,29.2090
18.5415,43.7932,37.6653
24.3134,44.6322,31.0543
26.4144,45.4872,28.0984
18.8387,51.4545,29.7068
21.0672,49.0110,29.9218
23.9145,47.3053,28.7803
16.1926,49.2170,34.5904
21.1812,43.6436,35.1752
25.5940,45.6925,28.7135
21.3767,44.5124,34.1109
22.4755,44.3495,33.1751
19.2857,49.6429,31.0714
16.8286,49.6043,33.5671
21.7776,44.4696,33.7528
20.4137,46.5847,33.0016
20.9767,44.1227,34.9006
25.1100,42.8491,32.0408
22.5634,41.2172,36.2195
20.8670,43.6608,35.4721
19.7329,48.8502,31.4170
21.2382,49.8356,28.9262
21.4860,49.6536,28.8603
21.3903,48.0022,30.6076
21.0821,46.2276,32.6902
18.5744,46.8923,34.5333
22.2312,48.7213,29.0475
20.6703,47.1496,32.1801
21.7165,45.1435,33.1400
21.6055,44.5377,33.8568
23.3694,45.3980,31.2326
21.6379,44.8245,33.5376
22.4709,47.6629,29.8661
20.8554,51.6146,27.5300
20.3362,47.4512,32.2125
19.8390,48.2054,31.9556
23.6704,45.3077,31.0219
18.3278,49.0480,32.6242
20.6139,47.9109,31.4752
16.0326,49.1152,34.8522
20.0021,45.3212,34.6767
21.9206,49.8809,28.1985
21.0692,49.4522,29.4786
21.5775,46.4963,31.9263
18.7705,46.9085,34.3209
19.8459,49.6203,30.5338
21.2369,47.8305,30.9327
18.6344,50.7685,30.5970
19.9623,47.8251,32.2126
22.0671,46.7486,31.1842
18.4053,48.9829,32.6118
21.0187,46.4324,32.5489
22.3326,47.4634,30.2040
18.6286,48.1159,33.2555
18.1452,49.8518,32.0030
21.1775,45.5951,33.2274
22.9764,48.0613,28.9623
20.4968,48.9582,30.5450
23.1985,45.7982,31.0033
16.3395,44.4188,39.2417
20.0202,47.5944,32.3853
22.3867,49.2822,28.3311
20.9867,46.8740,32.1393
18.9855,49.7931,31.2215
22.6961,45.8602,31.4437
21.6047,46.1196,32.2757
18.3072,47.4034,34.2895
20.1312,44.8033,35.0656
19.0309,47.1046,33.8645
19.7616,43.7696,36.4688
21.8746,50.6060,27.5193
23.3264,48.4995,28.1741
18.6891,49.1301,32.1808
19.5042,46.2601,34.2357
21.1445,49.9471,28.9084
19.5695,48.2917,32.1388
18.1733,47.3547,34.4720
20.9026,52.1298,26.9675
21.2719,46.3474,32.3808
21.6957,46.2507,32.0536
20.7448,46.3758,32.8793
20.6689,47.7626,31.5685
19.5403,49.9082,30.5514
19.4209,48.7787,31.8003
20.0328,47.6146,32.3526
19.8622,51.0170,29.1208
21.0069,46.0042,32.9889
20.3110,46.0528,33.6363
19.4108,49.5799,31.0093
21.8592,46.2849,31.8559
25.9229,45.5764,28.5007
19.2795,47.7303,32.9902
20.0329,48.2457,31.7214
20.2426,47.8137,31.9437
23.2756,47.7811,28.9433
22.9148,45.6971,31.3881
18.5099,48.7076,32.7826
22.7548,44.5947,32.6504
22.2906,44.3858,33.3236
15.5919,46.9762,37.4319
17.1761,48.9794,33.8445
20.1940,46.9907,32.8153
24.7578,46.6402,28.6020
23.3623,45.1558,31.4819
20.0164,43.8663,36.1174
20.9275,45.7359,33.3367
19.8694,48.1541,31.9765
19.6881,43.7564,36.5555
22.5450,44.5938,32.8613
23.3465,40.7048,35.9487
18.6921,48.7394,32.5684
22.8154,45.0921,32.0925
21.7593,44.0766,34.1640
19.0968,45.1455,35.7578
28.1394,41.3396,30.5210
18.5069,50.0116,31.4815
19.3408,49.7290,30.9302
20.4380,49.1132,30.4487
19.9979,50.8629,29.1392
22.1642,47.5037,30.3321
21.8632,44.1251,34.0117
18.7122,49.5667,31.7211
22.3286,44.6875,32.9839
18.5410,47.4920,33.9670
22.2834,46.9104,30.8062
19.3804,46.0863,34.5333
17.9625,46.7083,35.3292
19.7328,51.2393,29.0279
14.9009,63.2057,21.8934
14.5945,62.6519,22.7536
22.0100,49.4316,28.5584
19.0288,47.1874,33.7838
17.8844,47.0447,35.0709
21.5985,47.1181,31.2835
20.3259,49.2281,30.4460
21.8275,46.6440,31.5286
18.6637,47.7799,33.5564
22.1592,46.8412,30.9997
15.9452,49.4965,34.5583
20.9360,47.6240,31.4401
22.4300,47.4946,30.0754
19.5032,47.8496,32.6471
20.9476,48.3487,30.7037
20.3461,53.1254,26.5285
22.1614,48.0183,29.8203
18.3988,48.7564,32.8448
20.5554,46.6116,32.8329
18.7713,48.6960,32.5327
19.2793,45.1499,35.5708
19.5491,47.7154,32.7355
19.4073,46.7836,33.8091
19.9034,46.6548,33.4417
25.0367,43.7873,31.1760
21.3699,45.6947,32.9354
23.1857,45.8509,30.9634
21.1981,46.8792,31.9227
24.7269,40.3589,34.9142
21.3300,48.3632,30.3068
19.0298,48.9305,32.0397
20.4742,46.6186,32.9072
20.9084,47.4397,31.6519
19.4510,47.8851,32.6640
20.5736,51.7685,27.6580
23.5356,49.1004,27.3640
19.1268,50.3742,30.4990
17.8014,46.7920,35.4066
22.5358,47.4096,30.0546
19.7162,49.2955,30.9883
16.7110,47.1787,36.1103
20.9947,46.0291,32.9762
20.4514,44.4848,35.0638
18.7000,46.9852,34.3147
19.8265,50.0868,30.0868
19.6776,47.4362,32.8862
22.9443,46.8154,30.2403
20.0742,46.9104,33.0154
20.9575,47.8546,31.1879
20.7391,46.4334,32.8275
17.5982,48.9181,33.4837
21.5797,45.6239,32.7964
19.8255,47.8648,32.3096
22.2997,45.3502,32.3501
21.5987,44.5848,33.8165
17.1870,44.9356,37.8774
24.8586,47.4444,27.6970
27.2682,44.2480,28.4839
21.2700,45.1769,33.5531
19.2456,49.1232,31.6312
17.2370,46.2254,36.5376
21.4636,46.5381,31.9983
25.2598,44.1916,30.5486
21.8544,43.7282,34.4175
19.2575,45.5793,35.1632
16.7683,40.7496,42.4821
30.0447,39.9622,29.9931
21.6865,50.6911,27.6224
19.8526,48.8105,31.3368
23.5582,48.4002,28.0416
22.8839,44.4444,32.6716
25.8478,45.2314,28.9208
21.7541,43.3812,34.8647
19.1979,43.2613,37.5408
25.0931,49.7098,25.1971
25.3230,41.6597,33.0173
20.6700,47.1170,32.2131
20.7027,47.4162,31.8811
18.2080,53.0222,28.7698
18.1096,47.9592,33.9313
21.8872,45.1708,32.9419
22.5522,46.6891,30.7587
20.9240,46.3879,32.6881
20.5066,48.4240,31.0694
17.2257,46.3452,36.4291
24.9645,44.1401,30.8954
16.5384,51.3514,32.1103
18.0402,47.1777,34.7821
19.7824,50.9658,29.2518
20.7286,50.2140,29.0574
20.0086,45.5704,34.4209
20.2250,47.3578,32.4172
19.6444,47.4011,32.9545
18.0959,49.7716,32.1325
17.8476,50.9756,31.1768
16.9293,50.1616,32.9091
19.7692,44.7211,35.5097
16.4497,51.7850,31.7653
17.4674,42.6376,39.8950
17.8430,44.9648,37.1922
20.8707,49.2171,29.9122
22.7302,45.4512,31.8186
16.1613,47.0283,36.8104
27.4095,44.5137,28.0769
21.1301,47.8993,30.9707
19.2926,48.5102,32.1972
22.5766,45.5180,31.9054
15.8708,47.9051,36.2241
20.4370,46.3967,33.1663
24.4973,46.6140,28.8887
19.2991,44.5349,36.1660
22.3751,44.5867,33.0382
21.1191,44.3137,34.5672
20.3619,46.6841,32.9540
25.0461,43.2908,31.6631
18.9859,46.6789,34.3352
21.0611,49.1882,29.7507
18.1555,47.8919,33.9526
21.2670,49.2135,29.5195
17.0991,49.3032,33.5978
19.9073,48.0725,32.0202
18.3642,46.5145,35.1213
17.7000,50.0685,32.2316
24.6850,45.8422,29.4728
20.2618,48.3762,31.3621
18.4417,49.7132,31.8451
18.8739,48.1201,33.0060
20.2595,49.7818,29.9588
17.7140,47.7591,34.5269
22.3761,46.1925,31.4314
22.0521,47.1331,30.8148
25.6447,46.3531,28.0022
19.3722,50.8945,29.7333
20.5876,46.7247,32.6877
21.0521,47.1079,31.8401
19.5860,46.8047,33.6093
22.3063,46.2687,31.4251
24.4323,45.2752,30.2925
17.6248,43.7949,38.5803
17.2977,48.2809,34.4215
19.6066,45.6992,34.6943
23.1376,42.9061,33.9563
20.9510,46.9646,32.0845
19.7904,48.5614,31.6482
19.2139,46.5483,34.2378
19.8023,45.0469,35.1508
22.4891,46.1992,31.3117
18.6989,50.9019,30.3992
19.1272,48.0932,32.7796
25.0210,44.5304,30.4486
26.7551,42.8943,30.3506
26.1390,42.9965,30.8645
19.2539,49.1552,31.5909
22.6971,47.4606,29.8423
21.8486,47.0291,31.1223
22.0471,42.7503,35.2026
20.7088,49.1922,30.0989
20.2699,44.3064,35.4237
25.1031,43.1559,31.7410
20.4789,48.5503,30.9708
22.0391,46.8556,31.1053
19.9175,48.7740,31.3085
24.0594,45.7247,30.2159
20.1257,47.2067,32.6675
21.1890,46.9773,31.8337
20.1611,46.4279,33.4110
22.6884,46.0010,31.3106
21.5941,44.2067,34.1992
19.4282,50.7091,29.8627
19.2857,49.6055,31.1087
18.6758,48.1549,33.1693
18.1934,48.9398,32.8668
19.4904,48.7792,31.7304
19.0914,49.2219,31.6867
17.5764,47.1886,35.2350
18.2735,46.7956,34.9309
27.6576,46.0508,26.2915
20.1265,50.6326,29.2408
21.7322,47.7574,30.5105
17.8564,45.0432,37.1003
22.5280,44.8459,32.6261
26.7636,43.2946,29.9419
19.7949,46.9847,33.2204
19.7195,48.8059,31.4746
20.4584,47.8040,31.7376
19.2534,46.9813,33.7654
20.5276,47.4490,32.0234
20.7092,48.8984,30.3924
21.9517,46.9748,31.0734
21.9919,47.4289,30.5793
21.9695,50.3043,27.7262
17.4455,48.6699,33.8846
21.6433,45.0134,33.3433
25.0960,44.4696,30.4344
19.6206,47.3410,33.0384
19.0056,47.0149,33.9795
19.0671,47.4344,33.4985
19.2816,47.6820,33.0364
18.0215,45.6714,36.3071
19.5712,47.3665,33.0623
21.7219,47.0806,31.1975
23.1255,41.7735,35.1010
19.0270,51.3130,29.6600
21.6064,47.8394,30.5543
19.3113,46.3876,34.3011
22.8282,44.9626,32.2092
23.0464,41.9815,34.9721
18.6684,45.5134,35.8182
21.8345,46.6256,31.5399
19.9339,43.8339,36.2322
18.3644,46.1711,35.4645
21.9195,46.3419,31.7385
19.3827,47.9107,32.7066
22.3843,46.8171,30.7986
20.5379,51.0631,28.3990
18.4599,46.2642,35.2760
18.7160,45.0864,36.1975
22.6374,45.6564,31.7061
21.5282,44.9407,33.5311
22.7109,46.0724,31.2166
25.0288,43.9973,30.9739
20.4930,46.0319,33.4751
19.5374,43.8393,36.6234
21.2350,47.4411,31.3239
19.3589,46.6952,33.9459
22.6130,44.3157,33.0713
25.3219,45.6162,29.0619
21.5101,46.1646,32.3253
21.6387,46.8587,31.5026
17.7635,44.9975,37.2390
23.8988,42.6587,33.4425
23.8656,44.1700,31.9644
24.7219,44.0049,31.2732
24.0403,45.6528,30.3069
17.7269,43.9885,38.2846
20.3151,49.1183,30.5667
21.1185,51.2862,27.5953
20.9651,46.3894,32.6456
19.5549,49.7952,30.6500
21.2551,47.1041,31.6408
22.5352,46.1732,31.2916
18.6502,45.6454,35.7043
22.5916,45.2682,32.1402
18.6586,46.3869,34.9544
19.6971,46.4543,33.8486
19.6982,46.8282,33.4736
20.8952,49.6625,29.4423
21.3704,47.1918,31.4378
19.7685,47.7381,32.4934
20.9214,47.7889,31.2897
21.3491,45.2694,33.3816
19.9576,47.8469,32.1954
17.7997,46.2835,35.9168
17.6296,46.9416,35.4288
20.1942,47.4366,32.3692
23.1336,45.6242,31.2422
18.8779,48.2334,32.8887
17.1434,47.4054,35.4512
24.3334,44.3065,31.3601
15.4350,47.5002,37.0648
20.5106,41.7342,37.7553
20.1226,46.8450,33.0323
22.2691,46.3536,31.3773
19.4625,52.1830,28.3545
19.9862,46.4641,33.5497
16.4294,47.1525,36.4181
28.1535,43.4355,28.4111
17.5064,44.5601,37.9336
22.4389,47.5773,29.9838
21.4552,48.6817,29.8631
20.7076,46.9990,32.2934
22.1511,45.7398,32.1091
21.6049,46.1086,32.2865
19.9361,48.8152,31.2487
23.3155,46.2600,30.4245
20.4277,46.6963,32.8760
19.3530,45.4882,35.1588
21.5909,45.5316,32.8775
18.3330,45.1153,36.5517
19.1143,48.9559,31.9298
20.3050,47.9956,31.6993
19.4523,49.5562,30.9916
21.7629,43.5472,34.6899
26.5329,44.7165,28.7506
20.6594,47.6306,31.7100
20.0659,47.8986,32.0355
20.5388,45.1133,34.3480
24.8170,45.8205,29.3625
21.0369,45.5158,33.4474
18.0475,47.3347,34.6178
24.0174,45.7535,30.2291
21.7049,44.7134,33.5816
21.1691,44.8504,33.9806
17.0838,49.4604,33.4558
20.3668,50.4613,29.1719
22.1628,48.8584,28.9787
20.2386,45.7968,33.9645
22.4175,47.3961,30.1865
22.3431,48.1724,29.4845
26.4137,43.0683,30.5179
20.8287,45.4656,33.7057
22.8058,46.5224,30.6719
20.6154,47.7515,31.6331
21.5035,46.7016,31.7949
21.7065,46.0433,32.2502
18.2373,48.8111,32.9516
21.9354,49.0766,28.9880
22.0611,45.1690,32.7699
20.6616,48.4102,30.9282
23.1017,47.6016,29.2966
21.8475,49.2707,28.8818
18.4892,49.7817,31.7291
20.6666,47.9419,31.3915
23.4689,45.9666,30.5644
20.2414,48.3003,31.4583
20.9748,46.2359,32.7894
20.1420,48.2848,31.5733
21.2752,47.4161,31.3087
26.5402,43.7417,29.7181
22.5656,48.5561,28.8783
18.9854,46.8706,34.1439
24.5946,42.4697,32.9357
19.6406,44.5810,35.7785
20.9712,48.3138,30.7150
19.7822,47.2175,33.0003
23.7315,44.8075,31.4610
22.6836,45.5128,31.8036
24.2410,44.2468,31.5123
17.1714,48.2876,34.5410
26.2731,43.2290,30.4979
17.1901,48.1526,34.6573
19.7149,50.6126,29.6725
19.1431,48.7179,32.1389
18.4869,49.5467,31.9663
18.7453,46.1604,35.0943
21.0714,47.6151,31.3136
19.7848,48.6238,31.5915
20.4889,46.1577,33.3534
15.5212,52.5334,31.9454
20.7266,47.0816,32.1918
22.0428,49.0291,28.9281
18.6122,53.4504,27.9374
18.2774,47.0414,34.6813
22.6014,46.1472,31.2513
20.3222,49.3279,30.3499
20.9392,48.3778,30.6830
21.6951,45.1402,33.1647
20.1647,46.9171,32.9182
20.9008,46.8354,32.2638
17.5106,46.2590,36.2305
20.3193,47.4020,32.2787
24.6415,46.7925,28.5660
19.2535,44.1377,36.6088
22.9566,41.3836,35.6599
25.5336,43.0780,31.3884
22.5371,48.3581,29.1048
20.3285,53.0435,26.6280
22.1574,45.1085,32.7341
20.1495,42.3707,37.4797
19.8665,45.9190,34.2145
17.9750,43.0807,38.9443
22.3901,49.1432,28.4667
24.3415,45.9953,29.6632
25.7271,43.2187,31.0542
19.6906,42.5156,37.7939
22.9484,44.5422,32.5094
22.0362,43.6734,34.2904
22.3396,46.1100,31.5504
22.9931,46.2609,30.7461
16.2629,38.8066,44.9305
22.9700,47.7197,29.3103
20.9613,47.2034,31.8353
20.1401,47.2028,32.6571
20.5353,49.9125,29.5522
22.4433,45.1265,32.4303
19.2251,49.1754,31.5995
21.9877,44.4296,33.5827
17.7234,51.8842,30.3925
20.6533,47.8058,31.5409
17.7531,50.3993,31.8476
18.6834,48.1123,33.2043
22.1388,47.5117,30.3495
21.6725,45.7117,32.6158
20.9720,46.6167,32.4113
20.5656,48.0304,31.4040
21.8337,47.3479,30.8184
20.6975,46.1563,33.1462
19.6019,48.1778,32.2203
22.9744,46.8409,30.1847
21.5594,45.0448,33.3958
20.1019,45.7229,34.1752
20.3400,47.2757,32.3843
20.8866,47.4559,31.6574
18.3132,48.0004,33.6864
22.8758,44.5924,32.5319
19.5762,45.9090,34.5149
20.4810,43.1714,36.3475
22.1902,43.8046,34.0052
18.8661,46.3892,34.7448
21.8375,44.9293,33.2332
21.0240,50.4970,28.4790
19.2977,49.7213,30.9810
26.2455,45.7614,27.9931
20.7962,46.7304,32.4735
18.6430,49.2821,32.0749
18.0810,49.5239,32.3951
21.5664,48.0968,30.3368
21.8892,49.7528,28.3581
18.7980,47.0747,34.1274
21.3183,48.3322,30.3495
22.6684,46.3307,31.0009
23.6505,45.0453,31.3042
17.9714,43.3875,38.6411
25.4400,44.3048,30.2553
21.1411,47.9210,30.9379
16.4424,45.7773,37.7803
19.4375,50.3402,30.2223
25.3622,46.2428,28.3949
22.3235,45.9317,31.7448
18.4487,47.7542,33.7971
19.2278,48.5836,32.1886
19.8447,48.3755,31.7799
21.3656,48.4086,30.2258
19.4664,49.2671,31.2665
20.5286,46.6626,32.8088
23.2531,45.6628,31.0841
21.4450,46.3215,32.2336
19.6328,48.0994,32.2678
26.1240,46.3260,27.5500
28.6589,41.7243,29.6168
20.2122,46.3791,33.4087
27.5536,42.8326,29.6137
20.6503,45.2272,34.1225
20.4734,47.1209,32.4056
19.0502,45.5068,35.4430
20.9661,47.8796,31.1543
22.3032,46.2862,31.4106
20.2713,43.5828,36.1459
20.5271,47.2008,32.2720
22.2612,46.4513,31.2875
21.5715,42.9411,35.4874
23.4550,47.3157,29.2293
15.2208,45.3710,39.4082
21.1509,48.5670,30.2822
21.0313,47.4929,31.4758
19.3241,49.1142,31.5617
19.6163,48.4665,31.9172
20.8038,48.9792,30.2171
19.4486,49.1311,31.4203
19.9764,46.3368,33.6868
21.8989,48.0120,30.0890
20.9828,48.7227,30.2945
19.7625,46.4669,33.7706
18.6488,49.1457,32.2055
21.9088,48.6335,29.4578
19.5253,47.7795,32.6953
19.6007,49.3114,31.0879
17.0610,49.6764,33.2626
19.3080,48.9024,31.7897
19.6770,45.5303,34.7928
16.4694,47.6530,35.8776
21.2097,48.8858,29.9045
20.9016,48.2591,30.8394
20.4878,47.8049,31.7073
21.5631,43.4595,34.9774
21.1826,45.0204,33.7969
16.9658,42.9129,40.1214
21.2452,48.7862,29.9686
19.5201,50.8943,29.5856
17.8661,49.5250,32.6089
19.1192,46.0301,34.8507
22.6707,46.6484,30.6809
19.6221,47.6779,32.7000
22.1320,48.4478,29.4202
21.4015,48.2840,30.3145
17.3467,44.8534,37.7999
21.3782,45.5773,33.0445
20.0908,47.4936,32.4156
20.8494,48.0019,31.1486
21.6706,51.1845,27.1449
21.6724,45.8368,32.4908
21.0023,48.0831,30.9145
21.8990,44.8037,33.2973
21.7527,46.3048,31.9425
21.1501,45.2452,33.6046
18.4267,49.1022,32.4711
20.8553,50.3907,28.7540
19.1509,46.8239,34.0252
17.1273,48.2277,34.6450
18.5487,50.8663,30.5850
19.0131,45.2289,35.7581
18.6011,47.5878,33.8111
17.6034,45.5967,36.7999
19.3047,45.3566,35.3388
23.7046,42.2096,34.0859
21.6812,46.9961,31.3227
20.7824,49.4525,29.7651
22.3799,45.8782,31.7419
20.8197,45.5846,33.5957
20.2899,46.5882,33.1220
22.4582,42.5202,35.0216
20.4318,44.5863,34.9819
23.2556,43.4531,33.2913
22.3199,46.0200,31.6600
22.5454,39.5177,37.9370
19.9289,46.4822,33.5890
23.2084,48.3606,28.4311
24.7565,45.6163,29.6273
22.3929,44.8791,32.7280
21.5673,47.7772,30.6555
22.0887,46.9458,30.9655
21.7169,52.3819,25.9012
23.2678,43.0080,33.7242
20.8400,44.6343,34.5257
21.4988,46.4169,32.0843
23.9387,47.6916,28.3697
23.3997,46.1603,30.4400
19.3507,45.7172,34.9321
22.7625,42.2744,34.9631
22.5074,46.9661,30.5266
19.9908,48.0078,32.0014
19.2066,47.8564,32.9370
22.6773,45.7585,31.5642
21.6774,46.3501,31.9725
22.6171,45.7497,31.6332
23.2725,45.1217,31.6058
20.5717,49.1340,30.2943
19.9812,48.4289,31.5899
21.6872,46.8714,31.4413
20.4130,46.8140,32.7729
21.0092,45.0357,33.9551
23.1455,43.1274,33.7271
22.8487,47.1414,30.0099
20.1084,47.3731,32.5185
21.4213,45.4025,33.1762
19.2176,50.1830,30.5994
21.8137,46.6717,31.5146
19.6054,49.3089,31.0858
17.8341,49.3506,32.8152
20.4557,45.1722,34.3721
21.5981,45.9035,32.4985
21.5164,46.6303,31.8533
20.4846,45.8641,33.6512
21.5924,45.3152,33.0923
21.8517,45.6717,32.4766
20.2889,47.9046,31.8065
20.9416,45.8365,33.2219
19.0821,46.9339,33.9840
21.6696,40.6952,37.6352
18.9104,43.9063,37.1833
20.4906,49.1224,30.3870
20.3659,48.0181,31.6160
19.5742,48.6328,31.7930
21.9965,45.1731,32.8303
22.0896,48.2334,29.6770
24.3756,45.4930,30.1315
21.1962,43.1989,35.6049
20.2992,46.8777,32.8231
19.7767,49.9609,30.2624
18.7638,51.3624,29.8737
20.3452,48.8660,30.7888
19.5517,49.2619,31.1864
19.3852,47.5917,33.0231
19.0622,48.8119,32.1259
22.7363,42.9289,34.3348
18.9206,46.9369,34.1425
20.8598,47.7048,31.4354
18.9415,49.2005,31.8580
20.6430,46.0373,33.3197
